name,IMDb,originalName,foreignName,nickname,romanPinyin,type,job,notableWork,debutWork,activeYear,debutDate,birthPlace,deathPlace,award,language,website,motherSchool,education,religion,nationality,ethnicity,agency,hasRelative,hasSpouse,hasParent,hasChild
['佐佐木藏之介'],[],['佐佐木秀明'],['佐々木蔵之介（ささき くらのすけ）'],[],['Sasaki Kuranosuke'],['男演员'],[],[],[],[],[],['京都府京都市'],[],[],['日本语'],['http://www.k-factory.net/doc/data/1053404175.html'],[],['神户大学农学部'],[],[],[],[],[],[],[],[]
['陆小雅'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['张建亚'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['张健亚从'],[],[]
['钱千里'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['李木子'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['白德彰'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['张晋豪'],[],[],['CHANG CHIN HAO'],['SAM'],[],['男演员'],['演员'],['《我的灵魂是爱做的》'],[],['2013年至今'],['1996-2002，2013至今'],['苗栗县'],[],[],['国语、台语'],[],[],['中国科技大学'],[],[],[],[],[],[],[],[]
['刘世龙 (演员)'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['顾也鲁'],[],[],[],[],[],[],[],[],[],[],[],['[[常熟]]'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['梁音'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['弗拉基米尔·别洛库罗夫'],[],[],[],[],[],[],['演员'],[],[],['1918年－1973年'],[],['俄罗斯帝国喀山省'],['苏联莫斯科'],"['{ style=""background:transparent""\n  \n}\n{ style=""background: transparent""\n \n}']",[],[],[],[],[],[],[],[],[],[],[],[]
['伊万·彼得罗维奇·德米特里耶夫'],[],[],[],[],[],[],['演员'],[],[],['1929年－2003年'],[],['俄罗斯帝国特维尔省上沃洛乔克'],['俄罗斯联邦圣彼得堡'],"['{ style=""background:transparent""\n  \n}\n{ style=""background: transparent""\n \n}\n{ style=""background: transparent""\n \n}']",[],[],['列宁格勒表演艺术学'],[],[],[],[],[],[],[],[],[]
['奥列格·阿诺弗里耶夫'],[],[],[],[],[],[],['舞台剧演员、电影演员'],[],[],['1955年－2018年'],[],['苏联北高加索边疆区格连吉克'],['俄罗斯莫斯科'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['阿纳托利·鲍里索维奇·库兹涅佐夫'],[],[],[],[],[],[],['电影演员'],[],[],['1954年 - 2014年'],[],['莫斯科'],['莫斯科'],"['{ style=""background:transparent""\n     \n}\n{ style=""background:transparent""\n   \n}']",[],[],[],[],[],['俄罗斯人'],[],[],[],[],[],[]
['伊万·尼古拉耶维奇·库兹涅佐夫'],[],[],[],[],[],[],['演员'],[],[],['1934年-1976年'],[],['俄罗斯帝国萨拉托夫'],['苏联莫斯科'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['塔季扬娜·扎布罗季娜'],[],[],[],[],[],[],['演员'],[],[],['1951年-1993年'],[],['俄罗斯帝国萨马拉'],['苏联莫斯科'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['凌元'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['王润身 (演员)'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['马嘉祺 (歌手)'],[],['马嘉祺'],[' '],['小马、马哥、马嘉茄、小马哥'],['Ma Jia Qi'],['男艺人'],['歌手、演员'],['爆米花、梦游记、姐姐真漂亮、相遇、少年美、剑雨江湖、要你管、只有我一个人觉得(时代少年团)'],['Wake Up(台风少年团)全校通报、无尽的冒险(时代少年团)'],['2018年-至今'],['2018年10月7日(台风少年团)2019年11月23日(时代少年团)'],['河南省郑州市'],[],['河南赛区优秀奖'],['普通话'],[],[],['郑州第四十七中学'],[],[],['汉族'],['时代峰峻（2017年-至今）'],[],[],[],[]
['希尔柏·谢迪'],[],[],[],"['Manya""Shilpa Shetty and her fairytale life , ZeeNews India Special.']",[],['女演员'],[],[],[],['1993年至今'],[],['泰米尔纳德邦门格洛尔'],[],[],[],[],[],[],[],[],[],[],[],[],[],['Viaan KundraSamisha']
['拉吉·卡浦尔'],[],[],[],[],[],['导演'],['演员、导演'],[],[],['1935年至1985年'],[],[],['马哈拉施特拉邦孟买'],[],[],[],[],[],[],[],[],[],[],['Krishna Kapoor'],[],['兰迪·卡浦尔丽杜·南达丽玛·卡浦尔·詹恩里希·卡浦尔拉吉夫·卡浦尔']
['普利特维拉·卡浦尔'],[],[],[],[],[],['男演员'],[],[],[],['1929年至1971年'],[],[],[],[],[],[],[],[],[],[],[],[],[],"['Ramsarni ""Rama"" Mehra']",[],[]
['张颂文'],['nm4210896'],[],[' '],[],['Zhang Song Wen'],['男演员'],['演员、导演'],['电影：电视剧：《隐秘的角落》'],[],['2003年至今'],[],['广东省韶关市新丰县'],[],[],['普通话、粤语'],['张颂文'],['北京电影学院'],['本科'],[],[],['汉族'],['泰洋川禾'],[],[],[],[]
['裴宗玉'],['0046276'],[],['배종옥'],[],['Bae Jong-ok'],['女演员'],['演员'],['优雅的家'],['KBS《太阳升起的山坡》'],[],['1985年'],['首尔特别市麻浦区'],[],[],['韩语、英语'],[],['中央大学戏剧电影学学士中央大学新闻放送大学院硕士高丽大学言论大学院言论学博士'],['博士'],[],[],[],['J Wide Company'],[],[],[],[]
['朱璇'],[],[],['Océane ZHU Xuan'],[],[],['女艺人'],['艺人'],[],[],[],[],['北京市'],[],['2007年欧洲华裔小姐竞选冠军2008年国际中华小姐冠军及青春小姐'],['粤语、普通话、英语、法语'],[],[],['演艺学校巴黎分校高职专业戏剧表演肄业'],[],[],['汉族'],['TVB（2008-2016）邵氏兄弟（2016-2017）'],[],[],[],[]
['陶三姑'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['辛云来'],[],[],[],[],['Yunlai Xin'],['男演员'],['演员'],[],[],['2018年至今'],[],['江苏省无锡市'],[],[],['国语'],[],['无锡技师学院'],[],[],[],['汉族'],['光线传媒'],[],[],[],[]
['裴子添'],['8274272'],[],['Tim'],['添添、小添、子添'],['Pei Zitian'],['男演员'],['演员'],['甜蜜暴击骄阳似我清歌逐酒少年行玄门大师'],[],['2011年至今'],[],['安徽省合肥市'],[],[],['汉语'],[],['北京电影学院表演系'],[],[],[],['汉族'],[],[],[],[],[]
['刘胤君'],[],[],[],[],['Yinjun Liu'],['男演员'],['演员'],[],[],['2016年至今'],[],['黑龙江省哈尔滨市'],[],[],['国语'],[],['中国传媒大学南广学院'],[],[],[],['汉族'],['北京时代光影文化传媒股份有限公司'],[],[],[],[]
['曹煜辰'],['10857172'],[],[' '],['姊夫、菩萨'],['Cao Yu Chen'],['男演员'],['演员、歌手'],[],[],['2015年至今'],[],['甘肃省兰州市'],[],[],['普通话、英语'],[],[],['中央戏剧学院'],[],[],['汉族'],[],[],[],[],[]
['刘海宽'],['10037833'],[],[],['宽哥、人间法拉利、蓝大'],['Haikuan Liu'],['男演员'],['演员'],['《陈情令》'],[],['2016年至今'],[],['吉林省长春市'],[],[],['国语'],[],['北京电影学院'],[],[],[],['汉族'],[],[],[],[],[]
['吴承贤'],[],[],['오승현'],[],['Oh Seung Hyeon'],['女演员'],['演员'],[],['《菜鸟》'],[],['2000年'],['首尔特别市'],[],[],['韩语、英语'],[],[],['航空运航学学士檀国大学戏剧电影学系'],[],[],[],[],[],[],[],[]
['海一天'],[],[],[],[],[],['男演员'],['演员'],[],[],[],[],['北京市'],[],[],[],[],['上海戏剧学院'],[],[],[],['满族'],['东申未来'],[],[],[],[]
['田雨 (1975年)'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['井上祐贵'],['10650690'],[],['井上 祐贵（）'],[],['Yuki Inoue'],['男演员'],['演员'],[],[],['2017年-'],[],['广岛县'],[],[],['日语'],[],[],[],[],[],[],['Horipro'],[],[],[],[]
['王双宝'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['巴多'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['道格·萨旺特'],[],[],[],[],[],['男演员'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['伍佰'],['0047010'],['吴俊霖'],[],['摇滚诗人'],['Wu Bai'],['刘行歌手丶艺人'],['歌手、填词人、作曲家、音乐制作人、演员、摄影师'],[],['《小人国》'],['1990年至今'],[],['台北县新店镇'],[],['台湾电影金马奖'],['华语、台语、英语、粤语'],[],['蒜头国小嘉义县立太保国民中学台湾省立嘉义高级中学'],['台湾省立嘉义高级中学毕业'],['基督教'],['台湾嘉义县'],[],['月光音乐伍佰献唱助偶像获胜 摔角手武藤起舞回敬'],[],[],[],[]
['麦德罗'],['1814252'],['穆罕默德．阿罗昔日舞王麦德罗\u3000穿梭中港跑跳唱 苹果日报 (香港). 2002-01-24'],['Robert'],['舞王、香港舞王'],['Mak Tak Law'],['男艺人'],['演员、歌手'],[],[],[],[],[],[],['1978年《全港公开热潮舞蹈创作比赛》冠军'],['粤语、国语'],[],['官立嘉道理爵士小学资料来自香港电台「旧日的足迹」麦德罗专访 2020-09-13伊斯兰脱维善纪念中学萃华英文书院佛教慈航中学'],['中五毕业'],['回教同居生活互相磨合\u3000麦德罗、刘丽萍千呎爱巢 明周. 2017-04-15'],[],[],['Big Echo International Ltd.'],['麦德和'],['刘丽萍'],[],['麦家栋']
['弗雷德·阿斯泰尔'],['http://www.imdb.com/name/nm0000001/'],"['菲德利克', '菲德利克·奥斯特利兹（\'\'\'Frederick Austerlitz\'\'\'）<ref name=""Billman""/>']",['Fred Astaire'],[],[],['男演员'],['舞者、演员、编舞家、摄影师、歌手'],[],[],['1917年－1981年'],[],['22px|border 美国内布拉斯加州奥马哈'],['加州洛杉矶'],['AFI终身成就奖奖1981年 终身成就奖  柏林影展UNICRIT特别奖1970年 For his achievements in the development of the musical and dancing film genre'],[],[],[],[],['美国圣公会'],['美国'],[],[],[],['菲莉丝·李文斯顿·波特 萝宾·史密斯 '],[],['小弗雷德·阿斯泰尔 阿瓦·阿斯泰尔 ']
['袁慧琴'],[],[],[],[],[],[],['京剧演员'],[],[],['1991–至今'],[],['中华人民共和国湖北省宜昌'],[],[],[],[],['中国戏曲学院'],[],[],[],[],[],[],[],[],[]
['彭千祐'],['11098498'],['彭千祐'],['Peng Cian-You'],[],['Peng Cian-You'],['男演员'],['演员、模特儿'],['《罪梦者》'],[],['2019年至今'],['2015年'],['新竹'],[],[],['国语、英语'],[],[],['苗栗高中美术班 台湾艺术大学雕塑学系'],[],[],[],[],[],[],[],[]
['哈里·贝拉方特'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['[[纽约]][[哈莱姆区]]的一家医院'],[],[],[],[],[],[]
['Wikipedia:资料库报告/未连结到维基数据项目的页面'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['亚洲和太平洋地区承认高等教育', '湖南师范大']",[],[],[],[],[],[],[],[]
['Category:韩国电影女演员'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['金永敏'],[],[],['김영민'],[],[],['男演员'],['演员'],['2018年《我的大叔》2019年《爱的迫降》2020年《夫妻的世界》'],[],[],['2001年'],['首尔特别市'],[],[],['韩语'],[],[],['九老高等学校首尔艺术大学戏剧系毕业'],[],[],[],['Management Play'],[],[],[],[]
['约翰·库萨克'],[],[],[],[],[],['男演员'],['演员，监制，编剧'],[],[],['1983年至今'],[],['[[伊利诺州]][[艾文斯顿]]'],[],[],[],[],[],[],[],[],[],[],['琼·库萨克安·库萨克比尔·库萨克苏西·库萨克'],[],['迪克·库萨克南希·库萨克'],[]
['尹地旿'],[],[],['윤지오'],[],['Yoon Ji-oh'],['女演员'],['前演员及前作家'],[],[],['2002年－2009年10月'],[],['首尔特别市'],[],[],['韩语、英语'],[],[],['汉阳大学经营大学院硕士\n研究生'],[],[],[],[],[],[],[],[]
['亚历山大·兹拉热夫斯基'],[],[],[],[],[],[],['演员'],[],[],['1905年－1950年'],[],['赫尔松省尼古拉耶夫'],['莫斯科'],"['{ style=""background: transparent""\n \n}\n{ style=""background: transparent""\n       \n}']",[],[],[],[],[],[],[],[],[],[],[],[]
['尼古拉·伊万诺维奇·博戈柳博夫'],[],[],[],[],[],[],['演员'],[],[],['1923年－1980年'],[],['梁赞省伊万诺沃'],['莫斯科'],"['{ style=""background: transparent""\n \n}\n{ style=""background: transparent""\n \n}\n{ style=""background: transparent""\n       \n}']",[],[],[],[],[],[],[],[],[],[],[],[]
['鲁非'],['8256385'],[],[' '],[],[],['男演员'],['演员'],[],[],['1947年-2019年'],[],['黑龙江省五常县'],[],['第六届全国优秀电视剧飞天奖'],[],[],[],['东北军政大学'],[],[],[],[],[],['韩广玲'],[],[]
['莉莲·吉许'],[],[],[],['默片银幕第一女王'],[],['女演员'],[],[],[],['1902年–1988年'],[],['俄亥俄州斯普林菲尔德'],['纽约州纽约市'],[],[],[],[],[],[],[],[],[],[],[],['James Leigh Gish'],[]
['杰夫·温考特'],[],[],['Jeff Wincott'],[],[],['男演员'],['演员，制片人，武术家'],[],[],['1976年至今'],[],['安大略省，士嘉堡'],[],[],[],[],['瑞尔森大学戏剧学院'],[],[],[],[],[],[],[],[],[]
['仙迪亚·罗芙洛'],[],[],[],[],[],['女演员'],['演员，武术教练'],[],[],['1985年至2004年，2011年至今'],[],['美国特拉华州威尔明顿'],[],[],[],[],[],[],[],['美国'],[],[],[],['欧内斯特·罗芙洛'],[],[]
['林-曼努尔·米兰达'],[],[],['Lin-Manuel Miranda'],[],[],['作曲家'],['作曲家，作词家，歌手，演员，剧作家，制片人'],[],[],['1999年至今'],[],['纽约州，纽约市'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['洁西卡·兰芝'],[],[],[],[],[],['女演员'],[],[],[],[],[],"['[[明尼苏达州]]', '[[明尼苏达州]][[克洛凯_(明尼苏达州)|克洛凯]]']",[],['这座奖'],[],[],[],[],[],['1970年结为夫妻，不过他们在1981年离婚。从1982年开始，洁西卡·兰芝与演员[[山姆·薛普]]（Sam Shepard）同居。目前她则有3个孩子，分别是亚丽珊卓拉（Alexandra、1981年'],[],[],[],[],[],[]
['丁禹兮'],['11535985'],[],['Ryan'],['小丁，大禹，五月男友，荒野孤狼'],['Dīng Yǔxī'],['男演员'],['演员、歌手'],[],['电影《修罗的游戏》（演员身分）'],['2017年至今'],[],['上海市'],[],[],['普通话、上海话、英语'],[],['上海戏剧学院继续教育学院导演系（大学）毕业'],['大学'],[],[],['汉族'],['光线传媒（2017年至今）'],[],[],[],[]
['马文·坎萨林'],['3092471'],[],[],[],[],['男演员'],['演员，搞笑艺人'],[],[],['2008年至今'],[],['海牙'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['蜜雪儿·威廉丝'],[],[],[],[],[],['女演员'],['演员'],[],[],['1993–现今'],['1990'],['蒙大拿州卡利斯佩尔'],[],"['了她的第三个奥斯卡奖', '奥斯卡最佳女配角奖', '了赞扬以及多个奖']",[],[],[],[],[],[],[],[],[],['菲尔'],[],['Matilda Rose Ledger']
['庹宗华'],['0849916'],[],"['   ', '   ']",['庹Sir、天下第一班长'],['Tuo Tsung-hua'],['男演员'],[],['报告班长系列'],[],[],[],['台北市'],[],['第四十届电视金钟奖戏剧类最佳男主角奖(连续剧)'],[],['https://www.facebook.com/tsunghua.Tuo/'],[],['国光艺校，国立台湾戏曲学院，台湾艺术大学广电系学士'],[],[],['（ 原籍）湖北省松滋土家族'],['广达多媒体有限公司'],['庹宗民、庹宗康'],['林秀玲'],[],"['庹咏绮','庹雨乔']"
['金泽灏'],['07535849'],[],['Kim'],[],['Jin Ze Hao'],['男演员'],['演员'],['《外科风云》《琅琊榜之风起长林》《温州两家人》《幸福爱人》《美人香》'],[],[],[],['江苏省南京市'],[],[],['普通话、英语'],[],[],['南京理工大学'],[],[],['回族'],['星之传媒'],[],[],[],[]
['赛门·阿姆斯特尔'],[],[],['Simon Amstell'],[],[],['男演员'],['栋笃笑艺人，电视主持人，演员，编剧，导演'],[],[],['1993年至今'],[],['，'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['比利·迪·威廉斯'],[],[],['Billy Dee Williams'],[],[],['男演员'],['演员，艺术家，歌手，作家'],[],[],['1943年至今'],[],['纽约州，纽约市'],[],[],[],[],[],['国家学院博物馆和学校'],[],['美国'],[],[],[],"['奥黛丽·塞勒斯','中上直子']",[],[]
['克里斯蒂娜·皮缅诺娃'],[],[],[],[],[],[],['模特儿、演员'],[],[],['2009年–'],[],['莫斯科'],[],[],[],[],[],[],[],['俄罗斯人'],[],[],[],[],['鲁斯兰·皮缅诺夫'],[]
['阿纳斯塔西娅·克尼亚泽娃'],[],[],[],[],[],[],['模特儿、演员'],[],[],['2015年–'],[],['俄罗斯莫斯科'],[],[],[],[],[],[],[],['俄罗斯'],[],[],[],[],['安娜·克尼亚泽娃'],[]
['大卫·盖亚西'],[],[],['David Gyasi'],[],[],['男演员'],['演员'],[],[],['2003年至今'],[],['大伦敦，汉默史密斯'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['茱儿·芭莉摩'],[],['茱儿·布莱丝·芭莉摩'],['Drew Barrymore'],[],[],['女演员'],['演员、电影监制'],['迷失的小女孩'],[],['1978年–至今'],[],['加州考佛市'],[],['土星奖最佳女主角1998年 《灰姑娘，很久很久以前》'],[],[],[],[],[],[],[],[],[],[],[],[]
['汉克·阿扎里亚'],['0000279'],[],[],[],[],['男演员'],[],[],[],['1986年－现今'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['Hal Azaria ']
['亚洲电视艺员训练班'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['郑伟 (演员)'],['nm5184667'],[],"[' ', ' ']",[],[],['男演员'],['演员'],['《百鸟朝凤》《大宋少年志》《长安十二时辰》'],['《笑着活下去》'],[],['2007年'],[],[],[],[],[],['南京艺术学院'],[],[],[],[],['芒果影视'],[],[],[],[]
['李媛'],[],[],[' '],[],['Li Yuan'],['女演员'],['演员'],['《冷案》《还魂之迷失曼谷》《滚蛋吧！肿瘤君》《情遇曼哈顿》《高跟鞋先生》绣春刀2：修罗战场《棋逢对手》'],[],['2011年至今'],[],[],[],['时尚星秀年度星秀人物盛典年度最具潜力女演员奖第20届华鼎奖最佳女配角奖'],['汉语普通话'],[],[],[],[],[],[],[],[],[],[],[]
['王永泉 (演员)'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['苑冉'],[],[],[],[],[],['女艺人'],['主持人、演员、歌手'],[],[],[],[],['黑龙江省哈尔滨市'],[],[],[],[],['北京舞蹈学院中央戏剧学院'],[],[],[],[],[],[],[],[],[]
['古鲁·度特'],[],[],[],[],[],['男艺人'],[],[],[],['1944年-1964年'],[],[],['孟买'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['克劳斯·金斯基'],[],[],[],[],[],['男演员'],[],[],[],[],[],['但泽自由市索波特（现波兰）'],['美国加利福尼亚州'],[],[],[],[],[],[],[],[],[],[],[],[],[]
['罗苹·莱特'],[],[],[],[],[],['女演员'],['演员、导演、制作人'],[],[],['1983年–现在'],[],"['1991年4月13日', '1993年8月6日']",[],[],[],[],[],[],[],['1996年4月27日结婚。他们的女儿狄兰·法蓝斯 (Dylan Frances）'],[],[],[],['西恩·潘'],['弗雷迪·莱特'],['哈勃·杰克·潘']
['Category:红馆经理人公司旗下艺人'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
